        46       561 1.06400+2 1.20200+1 46-Pd-Nat
 Mev       F1-Total  Z+F1      F1-Ionize F1-Excite F2-Total  F2-Ionize F2-Excite Coherent (barns)
 6.38797-3-1.88897-2 4.59811+1-1.88894-2-3.51823-7 5.84813+0 5.84813+0 0.0       6.73537+2
 6.46085-3-1.41342-3 4.59986+1-1.41307-3-3.50385-7 5.74134+0 5.74134+0 0.0       6.67525+2
 6.46817-3 3.57367-4 4.60004+1 3.57717-4-3.50241-7 5.73063+0 5.73063+0 0.0       6.66926+2
 6.51275-3 1.12509-2 4.60113+1 1.12512-2-3.49361-7 5.66548+0 5.66548+0 0.0       6.63296+2
 6.53601-3 1.66389-2 4.60166+1 1.66393-2-3.48903-7 5.63187+0 5.63187+0 0.0       6.61415+2
 6.69408-3 4.73240-2 4.60473+1 4.73244-2-3.45785-7 5.41327+0 5.41327+0 0.0       6.48738+2
 6.80798-3 6.44548-2 4.60645+1 6.44552-2-3.43538-7 5.26328+0 5.26328+0 0.0       6.39699+2
 7.00123-3 8.72798-2 4.60873+1 8.72801-2-3.39726-7 5.02184+0 5.02184+0 0.0       6.24747+2
 7.27570-3 1.02506-1 4.61025+1 1.02507-1-3.34311-7 4.71004+0 4.71004+0 0.0       6.04156+2
 7.49764-3 1.08606-1 4.61086+1 1.08607-1-3.29933-7 4.47969+0 4.47969+0 0.0       5.88247+2
 7.76966-3 1.08219-1 4.61082+1 1.08219-1-3.24567-7 4.22075+0 4.22075+0 0.0       5.69586+2
 8.00202-3 1.03317-1 4.61033+1 1.03318-1-3.19984-7 4.01612+0 4.01612+0 0.0       5.54292+2
 8.22243-3 9.34879-2 4.60935+1 9.34882-2-3.15636-7 3.83487+0 3.83487+0 0.0       5.40336+2
 8.52671-3 7.27623-2 4.60728+1 7.27626-2-3.09634-7 3.60517+0 3.60517+0 0.0       5.21877+2
 8.81707-3 4.84280-2 4.60484+1 4.84283-2-3.03906-7 3.40482+0 3.40482+0 0.0       5.05128+2
 9.08237-3 2.37236-2 4.60237+1 2.37239-2-2.98672-7 3.23584+0 3.23584+0 0.0       4.90499+2
 9.30833-3 3.07146-4 4.60003+1 3.07440-4-2.94215-7 3.10217+0 3.10217+0 0.0       4.78507+2
 9.40670-3-9.76480-3 4.59902+1-9.76451-3-2.92275-7 3.04670+0 3.04670+0 0.0       4.73454+2
 9.67790-3-3.89974-2 4.59610+1-3.89971-2-2.86925-7 2.90193+0 2.90193+0 0.0       4.59997+2
 9.89612-3-6.27681-2 4.59372+1-6.27678-2-2.82620-7 2.79211+0 2.79211+0 0.0       4.49641+2
 1.03468-2-1.14639-1 4.58854+1-1.14639-1-2.73731-7 2.58501+0 2.58501+0 0.0       4.29183+2
 1.17435-2-2.88174-1 4.57118+1-2.88174-1-2.46178-7 2.07227+0 2.07227+0 0.0       3.73170+2
 1.33300-2-4.81457-1 4.55185+1-4.81457-1-2.14883-7 1.65749+0 1.65749+0 0.0       3.20806+2
 1.51629-2-7.01880-1 4.52981+1-7.01880-1-1.78727-7 1.31840+0 1.31840+0 0.0       2.71264+2
 1.71983-2-9.56195-1 4.50438+1-9.56195-1-1.38576-7 1.05205+0 1.05205+0 0.0       2.26473+2
 1.94704-2-1.29463+0 4.47054+1-1.29463+0-9.37556-8 8.40606-1 8.40606-1 0.0       1.85889+2
 2.09458-2-1.59145+0 4.44085+1-1.59145+0-6.46509-8 7.35811-1 7.35811-1 0.0       1.63216+2
 2.20242-2-1.90809+0 4.40919+1-1.90809+0-4.33790-8 6.71597-1 6.71597-1 0.0       1.47389+2
 2.27514-2-2.22362+0 4.37764+1-2.22362+0-2.90334-8 6.32874-1 6.32874-1 0.0       1.36312+2
 2.33003-2-2.60102+0 4.33990+1-2.60102+0-1.82066-8 6.05685-1 6.05685-1 0.0       1.26709+2
 2.36480-2-2.99198+0 4.30080+1-2.99198+0-1.13470-8 5.90603-1 5.90603-1 0.0       1.18841+2
 2.38172-2-3.30301+0 4.26970+1-3.30301+0-9.60889-9 6.01773-1 6.00514-1 1.25908-3 1.13928+2
 2.39101-2-3.53984+0 4.24602+1-3.53984+0-9.53436-9 6.44425-1 6.41149-1 3.27623-3 1.10990+2
 2.39779-2-3.74701+0 4.22530+1-3.74701+0-9.48050-9 7.16804-1 7.10838-1 5.96572-3 1.08862+2
 2.40392-2-3.95229+0 4.20477+1-3.95229+0-9.43228-9 8.29516-1 8.20173-1 9.34327-3 1.07058+2
 2.40985-2-4.15405+0 4.18459+1-4.15405+0-9.38602-9 9.93800-1 9.80494-1 1.33065-2 1.05509+2
 2.41690-2-4.36965+0 4.16303+1-4.36965+0-9.33124-9 1.26675+0 1.24884+0 1.79108-2 1.04043+2
 2.42691-2-4.55935+0 4.14406+1-4.55935+0-9.25433-9 1.77899+0 1.75612+0 2.28652-2 1.02880+2
 2.43936-2-4.50453+0 4.14955+1-4.50453+0-9.16016-9 2.47936+0 2.45715+0 2.22171-2 1.03130+2
 2.44979-2-4.22918+0 4.17708+1-4.22918+0-9.08228-9 2.95982+0 2.94328+0 1.65345-2 1.04626+2
 2.46142-2-3.81041+0 4.21896+1-3.81041+0-8.99667-9 3.29244+0 3.28368+0 8.76471-3 1.07163+2
 2.47777-2-3.26317+0 4.27368+1-3.26317+0-8.87830-9 3.45520+0 3.45304+0 2.15110-3 1.11091+2
 2.49438-2-2.87366+0 4.31263+1-2.87366+0-8.76381-9 3.45694+0 3.45694+0 0.0       1.14401+2
 2.51047-2-2.59185+0 4.34081+1-2.59185+0-8.66527-9 3.42756+0 3.42756+0 0.0       1.16615+2
 2.54440-2-2.19265+0 4.38073+1-2.19265+0-8.45754-9 3.35433+0 3.35433+0 0.0       1.19004+2
 2.59427-2-1.79176+0 4.42082+1-1.79176+0-8.15219-9 3.25502+0 3.25502+0 0.0       1.20031+2
 2.66073-2-1.42483+0 4.45752+1-1.42483+0-7.74529-9 3.12718+0 3.12718+0 0.0       1.19533+2
 2.73248-2-1.14113+0 4.48589+1-1.14113+0-7.30594-9 2.99217+0 2.99217+0 0.0       1.17855+2
 2.81680-2-9.01214-1 4.50988+1-9.01214-1-6.90696-9 2.84428+0 2.84428+0 0.0       1.15093+2
 2.90382-2-7.12804-1 4.52872+1-7.12804-1-6.50664-9 2.70833+0 2.70833+0 0.0       1.11866+2
 2.99529-2-5.54584-1 4.54454+1-5.54584-1-6.08586-9 2.57646+0 2.57646+0 0.0       1.08342+2
 3.10870-2-4.01680-1 4.55983+1-4.01680-1-5.67279-9 2.42555+0 2.42555+0 0.0       1.03938+2
 3.18344-2-3.20184-1 4.56798+1-3.20184-1-5.41446-9 2.33121+0 2.33121+0 0.0       1.01066+2
 3.27341-2-2.40352-1 4.57596+1-2.40352-1-5.10350-9 2.22580+0 2.22580+0 0.0       9.76680+1
 3.33043-2-1.95436-1 4.58046+1-1.95436-1-4.91959-9 2.16229+0 2.16229+0 0.0       9.55753+1
 3.41103-2-1.40279-1 4.58597+1-1.40279-1-4.71027-9 2.07700+0 2.07700+0 0.0       9.27004+1
 3.48626-2-9.61363-2 4.59039+1-9.61363-2-4.51493-9 2.00110+0 2.00110+0 0.0       9.00970+1
 3.55478-2-6.28113-2 4.59372+1-6.28113-2-4.33701-9 1.93600+0 1.93600+0 0.0       8.77832+1
 3.65450-2-1.99998-2 4.59800+1-1.99998-2-4.08313-9 1.84705+0 1.84705+0 0.0       8.45496+1
 3.72587-2 5.48768-3 4.60055+1 5.48768-3-3.94391-9 1.78763+0 1.78763+0 0.0       8.23198+1
 3.75837-2 1.72405-2 4.60172+1 1.72405-2-3.88048-9 1.76075+0 1.76075+0 0.0       8.13311+1
 3.86203-2 4.73290-2 4.60473+1 4.73290-2-3.67826-9 1.67956+0 1.67956+0 0.0       7.82595+1
 3.96627-2 7.10166-2 4.60710+1 7.10166-2-3.47488-9 1.60389+0 1.60389+0 0.0       7.52982+1
 4.08122-2 9.30373-2 4.60930+1 9.30373-2-3.28455-9 1.52611+0 1.52611+0 0.0       7.22016+1
 4.22181-2 1.13118-1 4.61131+1 1.13118-1-3.07847-9 1.43892+0 1.43892+0 0.0       6.86381+1
 4.41322-2 1.33354-1 4.61334+1 1.33354-1-2.79820-9 1.33164+0 1.33164+0 0.0       6.41694+1
 4.71006-2 1.51492-1 4.61515+1 1.51492-1-2.47130-9 1.18803+0 1.18803+0 0.0       5.80105+1
 4.98687-2 1.57630-1 4.61576+1 1.57630-1-2.20294-9 1.07244+0 1.07244+0 0.0       5.29966+1
 5.41773-2 1.54261-1 4.61543+1 1.54261-1-1.86264-9 9.24399-1 9.24399-1 0.0       4.63059+1
 6.03058-2 1.38115-1 4.61381+1 1.38115-1-1.50604-9 7.61630-1 7.61630-1 0.0       3.86311+1
 6.80704-2 1.07588-1 4.61076+1 1.07588-1-1.18369-9 6.09756-1 6.09756-1 0.0       3.12847+1
 7.72544-2 7.01094-2 4.60701+1 7.01094-2-9.1545-10 4.82011-1 4.82011-1 0.0       2.50168+1
 8.64887-2 3.48609-2 4.60349+1 3.48609-2-7.2903-10 3.90099-1 3.90099-1 0.0       2.04469+1
 9.09575-2 1.93361-2 4.60193+1 1.93361-2-6.6253-10 3.54940-1 3.54940-1 0.0       1.86774+1
 9.60070-2 2.87641-3 4.60029+1 2.87641-3-5.9265-10 3.20210-1 3.20210-1 0.0       1.69519+1
 9.70180-2-2.48999-4 4.59998+1-2.48998-4-5.8135-10 3.14030-1 3.14030-1 0.0       1.66338+1
 9.90841-2-6.52944-3 4.59935+1-6.52944-3-5.5825-10 3.01670-1 3.01670-1 0.0       1.60196+1
 1.03706-1-1.99787-2 4.59800+1-1.99787-2-5.0657-10 2.76644-1 2.76644-1 0.0       1.47635+1
 1.10045-1-3.68987-2 4.59631+1-3.68987-2-4.5239-10 2.47069-1 2.47069-1 0.0       1.32672+1
 1.19134-1-5.82218-2 4.59418+1-5.82218-2-3.8583-10 2.12534-1 2.12534-1 0.0       1.14895+1
 1.32819-1-8.51170-2 4.59149+1-8.51170-2-3.1033-10 1.72662-1 1.72662-1 0.0       9.41556+0
 1.49258-1-1.10914-1 4.58891+1-1.10914-1-2.4509-10 1.38160-1 1.38160-1 0.0       7.58785+0
 1.67561-1-1.33403-1 4.58666+1-1.33403-1-1.9338-10 1.10740-1 1.10740-1 0.0       6.11420+0
 1.88365-1-1.53235-1 4.58468+1-1.53235-1-1.5357-10 8.85952-2 8.85952-2 0.0       4.90447+0
 2.11349-1-1.70127-1 4.58299+1-1.70127-1-1.2207-10 7.12810-2 7.12810-2 0.0       3.94053+0
 2.37940-1-1.84930-1 4.58151+1-1.84930-1-9.6101-11 5.70766-2 5.70766-2 0.0       3.14028+0
 2.67801-1-1.97431-1 4.58026+1-1.97431-1-7.5401-11 4.59247-2 4.59247-2 0.0       2.50041+0
 3.00877-1-2.07790-1 4.57922+1-2.07790-1-5.9633-11 3.72035-2 3.72035-2 0.0       1.99566+0
 3.38844-1-2.16593-1 4.57834+1-2.16593-1-4.7008-11 3.01697-2 3.01697-2 0.0       1.58411+0
 3.82288-1-2.23980-1 4.57760+1-2.23980-1-3.6764-11 2.45354-2 2.45354-2 0.0       1.25207+0
 4.31907-1-2.30097-1 4.57699+1-2.30097-1-2.8502-11 2.00617-2 2.00617-2 0.0       9.86163-1
 4.86792-1-2.35020-1 4.57650+1-2.35020-1-2.2324-11 1.65944-2 1.65944-2 0.0       7.79852-1
 5.54307-1-2.39337-1 4.57607+1-2.39337-1-1.7090-11 1.36420-2 1.36420-2 0.0       6.04054-1
 6.36429-1-2.42951-1 4.57570+1-2.42951-1-1.2687-11 1.12149-2 1.12149-2 0.0       4.59978-1
 7.32825-1-2.45801-1 4.57542+1-2.45801-1-9.4477-12 9.33135-3 9.33135-3 0.0       3.48032-1
 8.58519-1-2.48186-1 4.57518+1-2.48186-1-6.6474-12 7.71436-3 7.71436-3 0.0       2.54301-1
 1.00433+0-2.49890-1 4.57501+1-2.49890-1-4.6583-12 6.49773-3 6.49773-3 0.0       1.86225-1
 1.17341+0-2.51075-1 4.57489+1-2.51075-1-3.2133-12 5.49786-3 5.49786-3 0.0       1.36648-1
 1.41075+0-2.52075-1 4.57479+1-2.52075-1-1.9840-12 4.50656-3 4.50656-3 0.0       9.46742-2
 1.69610+0-2.52814-1 4.57472+1-2.52814-1-1.1334-12 3.69400-3 3.69400-3 0.0       6.55648-2
 2.03916+0-2.53326-1 4.57467+1-2.53326-1-5.4513-13 3.02795-3 3.02795-3 0.0       4.53921-2
 2.45161+0-2.53680-1 4.57463+1-2.53680-1-1.3828-13 2.48200-3 2.48200-3 0.0       3.14194-2
 2.94748+0-2.53925-1 4.57461+1-2.53925-1 0.0       2.03448-3 2.03448-3 0.0       2.17445-2
 3.54365+0-2.54094-1 4.57459+1-2.54094-1 0.0       1.66765-3 1.66765-3 0.0       1.50472-2
 4.26041+0-2.54212-1 4.57458+1-2.54212-1 0.0       1.36696-3 1.36696-3 0.0       1.04119-2
 5.12213+0-2.54293-1 4.57457+1-2.54293-1 0.0       1.12049-3 1.12049-3 0.0       7.20409-3
 6.15816+0-2.54349-1 4.57457+1-2.54349-1 0.0       9.18461-4 9.18461-4 0.0       4.98442-3
 7.40374+0-2.54388-1 4.57456+1-2.54388-1 0.0       7.52858-4 7.52858-4 0.0       3.44857-3
 8.90125+0-2.54414-1 4.57456+1-2.54414-1 0.0       6.17113-4 6.17113-4 0.0       2.38592-3
 1.00000+1-2.54427-1 4.57456+1-2.54427-1 0.0       5.45181-4 5.45181-4 0.0       1.89045-3
